site,date_observed,genus,species,id,observer,date_entered,data_entry,data_entered_NPN,leaf_breaking_bud_observed,leaf_breaking_bud_intensity,leaf_observed,leaf_intensity,leaf_increasing_size_observed,leaf_increasing_size_intensity,leaf_color_observed,leaf_color_intensity,leaf_falling_observed,leaf_falling_intensity,flower_buds_observed,flower_buds_intensity,flower_open_observed,flower_open_intensity,flower_pollen_release_observed,flower_pollen_release_intensity,fruit_observed,fruit_intensity,fruit_ripe_observed,fruit_ripe_intensity,fruit_drop_observed,fruit_drop_intensity,nativity,doy
King's Grove,6/27/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,178
King's Grove,6/27/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,178
King's Grove,6/27/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH1,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH2,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,95-100,N,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH3,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH4,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH5,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH6,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,N,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH7,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,N,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH8,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH9,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,178
King's Grove,6/27/2017,Lonicera,maackii,IH10,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,N,0,N,,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,25-49,Y,25-49,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,N,0,N,,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,N,0,N,,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,6/27/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,6/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,25-49,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,178
King's Grove,7/5/2017,Rhamnus,cathartica,IB1,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB2,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,24-May,Y,75-94,Y,50-74,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB3,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB4,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB5,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB6,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB7,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB8,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB9,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,,Y,,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rhamnus,cathartica,IB10,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH1,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH2,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH3,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH4,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH5,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH6,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH7,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH8,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH9,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,186
King's Grove,7/5/2017,Lonicera,maackii,IH10,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR1,Liu,7/11/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR2,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,25-49,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR3,Liu,7/11/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR4,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR5,Liu,7/11/2017,Parth Dhyani,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR6,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,24-May,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR7,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR8,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR9,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,24-May,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/5/2017,Rubus,allegheniensis,NR10,Liu,7/11/2017,Parth Dhyani,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,186
King's Grove,7/13/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,24-May,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH1,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH2,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH3,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH4,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH5,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH6,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH7,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH8,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH9,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,95-100,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,194
King's Grove,7/13/2017,Lonicera,maackii,IH10,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,25-49,Y,24-May,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,24-May,Y,24-May,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,25-49,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/13/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,194
King's Grove,7/18/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,25-49,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH1,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,N,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH2,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,N,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH3,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH4,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH5,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH6,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH7,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH8,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH9,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,199
King's Grove,7/18/2017,Lonicera,maackii,IH10,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,N,0,N,0,Y,100,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,25-49,Y,24-May,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/18/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,7/18/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,Y,30,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,199
King's Grove,7/25/2017,Rhamnus,cathartica,IB1,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB2,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,25-49,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB3,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB4,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB5,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB6,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,11-100,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB7,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB8,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB9,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
King's Grove,7/25/2017,Rhamnus,cathartica,IB10,Dhyani,7/26/2017,Parth Dhyani,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,206
